tweetid,created,date,hour,weekday,text,tweet_text_raw,retweets,favorites,source.r,hashtag,num.emojis,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment_confidence,sentiment
14829,2017-10-16 21:23:04,2017-10-16,21,Monday,Everyone liked you so much they didn't believe me. They still don't. #MeToo,Everyone liked you so much they didn't believe me. They still don't. #MeToo,0.0,9.0,IPHONE,#metoo,0.0,0.7600975036621094,0.1920751929283142,0.047827303409576416,-0.712270200252533,0.7600975036621094,Negative
24017,2017-10-16 20:50:45,2017-10-16,20,Monday,@SarHamz Took me years to understand this. Thank you. #metoo,@SarHamz Took me years to understand this. Thank you. #metoo,0.0,0.0,Unknown,#metoo,0.0,0.08236026763916016,0.27946653962135315,0.6381732225418091,0.5558129549026489,0.6381732225418091,Positive
4852,2017-10-16 21:46:15,2017-10-16,21,Monday,Lady @ladygaga Gaga among the women who have spoken openly about being victims of abuse. #MeToo https://t.co/DcdJf14a16,Lady @ladygaga Gaga among the women who have spoken openly about being victims of abuse. #MeToo https://t.co/DcdJf14a16,1.0,2.0,WEB,#metoo,0.0,0.10879752784967422,0.8272508382797241,0.06395172327756882,-0.04484580457210541,0.8272508382797241,Neutral
16452,2017-10-16 19:03:27,2017-10-16,19,Monday,"Can't think of any woman in my life who hasn't been the target of unwanted, aggressive sexual attention. Not OK that it feels normal. #MeToo","Can't think of any woman in my life who hasn't been the target of unwanted, aggressive sexual attention. Not OK that it feels normal. #MeToo",1.0,8.0,WEB,#metoo,0.0,0.8731449246406555,0.11723987013101578,0.009615234099328518,-0.863529690541327,0.8731449246406555,Negative
2817,2017-10-16 20:34:06,2017-10-16,20,Monday,I will not sit in silence #metoo,I will not sit in silence #metoo,0.0,1.0,IPHONE,#metoo,0.0,0.6406835913658142,0.3252795934677124,0.03403675928711891,-0.6066468320786953,0.6406835913658142,Negative
17746,2017-10-16 23:28:16,2017-10-16,23,Monday,A Conservative Comedian Just Made A Sexist <e2><80><9c>Joke<e2><80><9d> Amid #MeToo And Quickly Paid For It https://t.co/hVvKX4DdmY https://t.co/hVvKX4DdmY,A Conservative Comedian Just Made A Sexist <e2><80><9c>Joke<e2><80><9d> Amid #MeToo And Quickly Paid For It https://t.co/hVvKX4DdmY https://t.co/hVvKX4DdmY,0.0,0.0,Unknown,#metoo,0.0,0.5272320508956909,0.4432544410228729,0.029513465240597725,-0.4977185856550932,0.5272320508956909,Negative
2194,2017-10-16 19:02:31,2017-10-16,19,Monday,Waiting for all the self-proclaimed Qawwam types to step up to the plate and tackle the root cause behind all the women sharing #MeToo.,Waiting for all the self-proclaimed Qawwam types to step up to the plate and tackle the root cause behind all the women sharing #MeToo.,2.0,18.0,ANDROID,#metoo,0.0,0.3160453140735626,0.6352384686470032,0.048716165125370026,-0.2673291489481926,0.6352384686470032,Neutral
13733,2017-10-16 23:31:47,2017-10-16,23,Monday,"""You can just lay there, you don't even have to do anything."" #metoo","""You can just lay there, you don't even have to do anything."" #metoo",0.0,0.0,ANDROID,#metoo,0.0,0.10536374896764755,0.7160146832466125,0.1786215901374817,0.07325784116983414,0.7160146832466125,Neutral
125,2017-10-16 20:19:57,2017-10-16,20,Monday,"no matter how big or small someone ELSE thinks it is .. it happened to YOU and no one else, support each other. #MeToo","no matter how big or small someone ELSE thinks it is .. it happened to YOU and no one else, support each other. #MeToo",0.0,4.0,IPHONE,#metoo,0.0,0.3543395400047302,0.5444700121879578,0.10119039565324783,-0.2531491443514824,0.5444700121879578,Neutral
6750,2017-10-16 23:41:08,2017-10-16,23,Monday,#MeToo I want to learn to support and protect my students. https://t.co/0eQQRHvO1w,#MeToo I want to learn to support and protect my students. https://t.co/0eQQRHvO1w,0.0,0.0,WEB,#metoo,0.0,0.016590166836977005,0.4289913773536682,0.5544184446334839,0.5378282777965069,0.5544184446334839,Positive
961,2017-10-16 21:47:05,2017-10-16,21,Monday,#Metoo ... i dont know many women who haven't... https://t.co/YogvYtc6n8,#Metoo ... i dont know many women who haven't... https://t.co/YogvYtc6n8,0.0,0.0,Unknown,#metoo,0.0,0.5406760573387146,0.4324224591255188,0.02690143510699272,-0.5137746222317219,0.5406760573387146,Negative
21050,2017-10-16 22:10:40,2017-10-16,22,Monday,"Maybe this is why Trump ""won"" to brig attn to rape culture and to wake us up to our own voices of strength and 2gtherness. #metoo","Maybe this is why Trump ""won"" to brig attn to rape culture and to wake us up to our own voices of strength and 2gtherness. #metoo",1.0,3.0,IPHONE,#metoo,0.0,0.4573591649532318,0.50315260887146,0.039488211274147034,-0.4178709536790848,0.50315260887146,Neutral
25697,2017-10-16 23:08:37,2017-10-16,23,Monday,The latest Library Business! https://t.co/bb5e69FIzD #metoo #womenboycotttwitter,The latest Library Business! https://t.co/bb5e69FIzD #metoo #womenboycotttwitter,0.0,0.0,Unknown,#metoo,0.0,0.01923084445297718,0.7666594982147217,0.21410971879959106,0.19487887434661388,0.7666594982147217,Neutral
14443,2017-10-16 23:03:22,2017-10-16,23,Monday,Yeah.. #metoo,Yeah.. #metoo,0.0,0.0,Unknown,#metoo,0.0,0.09760580211877823,0.6883969902992249,0.2139972448348999,0.11639144271612167,0.6883969902992249,Neutral
28055,2017-10-16 21:28:10,2017-10-16,21,Monday,"Amid the sea of #metoo posts, please remember to engage in self-care. You're not a bad survivor for needing space or boundaries, we promise.","Amid the sea of #metoo posts, please remember to engage in self-care. You're not a bad survivor for needing space or boundaries, we promise.",1.0,2.0,WEB,#metoo,0.0,0.17949235439300537,0.6502219438552856,0.17028570175170898,-0.009206652641296387,0.6502219438552856,Neutral
9605,2017-10-16 21:57:00,2017-10-16,21,Monday,"@jumblejim This is so powerful, and such a loving statement of solidarity and support from a survivor. Thank you. I believe you. #MeToo","@jumblejim This is so powerful, and such a loving statement of solidarity and support from a survivor. Thank you. I believe you. #MeToo",0.0,0.0,ANDROID,#metoo,0.0,0.009156638756394386,0.02262233756482601,0.9682210087776184,0.959064370021224,0.9682210087776184,Positive
7779,2017-10-16 22:35:17,2017-10-16,22,Monday,"Just because someone doesn't make a post doesn't mean they aren't a victim. Survivors don't owe anyone anything #MeToo
Also #fuckpoliteness",Just because someone doesn't make a post doesn't mean they aren't a victim. Survivors don't owe anyone anything #MeToo Also #fuckpoliteness,1.0,3.0,IPHONE,#metoo,0.0,0.8512375354766846,0.14176705479621887,0.006995367351919413,-0.8442421681247652,0.8512375354766846,Negative
22148,2017-10-16 20:43:31,2017-10-16,20,Monday,Sexual assault and sexual harassment is (unfortunately) an everyday norm for women. It needs to stop. #metoo,Sexual assault and sexual harassment is (unfortunately) an everyday norm for women. It needs to stop. #metoo,1.0,1.0,IPHONE,#metoo,0.0,0.9322693347930908,0.06258343160152435,0.005147257354110479,-0.9271220774389803,0.9322693347930908,Negative
20881,2017-10-16 22:14:36,2017-10-16,22,Monday,"Stand firm and stand tall! 
No means NO!

#metoo https://t.co/tDmNFn8tDY",Stand firm and stand tall! No means NO! #metoo https://t.co/tDmNFn8tDY,0.0,0.0,Unknown,#metoo,0.0,0.1411086618900299,0.4782726764678955,0.3806186616420746,0.23950999975204468,0.4782726764678955,Neutral
5480,2017-10-16 20:53:22,2017-10-16,20,Monday,"#MeToo And my mom and at least two aunts who aren't on Twitter so, y'know. While we're counting the raised hands.","#MeToo And my mom and at least two aunts who aren't on Twitter so, y'know. While we're counting the raised hands.",0.0,1.0,ANDROID,#metoo,0.0,0.24012616276741028,0.6852648258209229,0.0746089369058609,-0.16551722586154938,0.6852648258209229,Neutral
8175,2017-10-16 22:17:37,2017-10-16,22,Monday,someone want to remind me why it<e2><80><99>s on victims to rectify the problem of sexual assault and harassment #MeToo,someone want to remind me why it<e2><80><99>s on victims to rectify the problem of sexual assault and harassment #MeToo,0.0,5.0,IPHONE,#metoo,0.0,0.694491982460022,0.29334527254104614,0.012162748724222183,-0.6823292337357998,0.694491982460022,Negative
1516,2017-10-16 22:42:06,2017-10-16,22,Monday,"Every woman, man, transgender, and human that has spoken out on #MeToo you are strong and you are not alone. You deserve to feel protected.","Every woman, man, transgender, and human that has spoken out on #MeToo you are strong and you are not alone. You deserve to feel protected.",0.0,12.0,IPHONE,#metoo,0.0,0.031907133758068085,0.22593270242214203,0.7421601414680481,0.71025300770998,0.7421601414680481,Positive
12390,2017-10-16 22:53:36,2017-10-16,22,Monday,Perhaps I didn't hashtag enough. #MeToo #MondayMotivation #MondayBlues #Resist #Resistance #ImpeachTrump<e2><80><a6> https://t.co/S8A71e03dM,Perhaps I didn't hashtag enough. #MeToo #MondayMotivation #MondayBlues #Resist #Resistance #ImpeachTrump<e2><80><a6> https://t.co/S8A71e03dM,0.0,1.0,WEB,#metoo,0.0,0.38411495089530945,0.5449995398521423,0.07088545709848404,-0.3132294937968254,0.5449995398521423,Neutral
2951,2017-10-16 19:53:50,2017-10-16,19,Monday,Seeing all of the #metoo <e2><80><98>s makes me sad for what woman have gone through. Yet happy that we can support each other. Stay strong ladies <ed><a0><bd><ed><b2><95>,Seeing all of the #metoo <e2><80><98>s makes me sad for what woman have gone through. Yet happy that we can support each other. Stay strong ladies <ed><a0><bd><ed><b2><95>,0.0,8.0,IPHONE,#metoo,1.0,0.6473368406295776,0.2542697489261627,0.09839338809251785,-0.5489434525370598,0.6473368406295776,Negative
474,2017-10-16 23:23:08,2017-10-16,23,Monday,"Yeah, #MeTOO. Here's my story. It's not dramatic, not even tragic, but it's part of something bigger. https://t.co/f8Iyy70cMi","Yeah, #MeTOO. Here's my story. It's not dramatic, not even tragic, but it's part of something bigger. https://t.co/f8Iyy70cMi",0.0,0.0,WEB,#metoo,0.0,0.0342806912958622,0.2503926753997803,0.7153266072273254,0.6810459159314632,0.7153266072273254,Positive
8749,2017-10-16 20:46:28,2017-10-16,20,Monday,Well said. #MeToo https://t.co/rBoxKJaubc,Well said. #MeToo https://t.co/rBoxKJaubc,33.0,166.0,WEB,#metoo,0.0,0.012225878424942493,0.10933609306812286,0.8784380555152893,0.8662121770903468,0.8784380555152893,Positive
4249,2017-10-16 23:24:31,2017-10-16,23,Monday,I really wanted to share my #metoo story today but I am still so caught up in the stigma that I was actually worried about being judged,I really wanted to share my #metoo story today but I am still so caught up in the stigma that I was actually worried about being judged,0.0,3.0,IPHONE,#metoo,0.0,0.7890872359275818,0.19496563076972961,0.015947092324495316,-0.7731401436030865,0.7890872359275818,Negative
27448,2017-10-16 23:13:46,2017-10-16,23,Monday,"The 'Me Too' Campaign Is Everything. So Inspiring Yet Heartbreaking. 

#MeToo",The 'Me Too' Campaign Is Everything. So Inspiring Yet Heartbreaking. #MeToo,0.0,0.0,ANDROID,#metoo,0.0,0.00722036138176918,0.027070142328739166,0.9657094478607178,0.9584890864789486,0.9657094478607178,Positive
4502,2017-10-16 21:59:47,2017-10-16,21,Monday,"For myself, for my friends &amp; family, &amp; for all the other women I have passed on the street who have suffered the same abuse #MeToo","For myself, for my friends &amp; family, &amp; for all the other women I have passed on the street who have suffered the same abuse #MeToo",0.0,1.0,IPHONE,#metoo,0.0,0.39766404032707214,0.5311592817306519,0.07117664813995361,-0.32648739218711853,0.5311592817306519,Neutral
26563,2017-10-16 23:06:45,2017-10-16,23,Monday,<ed><a0><bd><ed><b1><8f><ed><a0><bd><ed><b1><8f><ed><a0><bd><ed><b1><8f> So well said. One of mine did warrant a police report and I still didn't think it was worth mentioning. #MeToo https://t.co/9naNThSF52,<ed><a0><bd><ed><b1><8f><ed><a0><bd><ed><b1><8f><ed><a0><bd><ed><b1><8f> So well said. One of mine did warrant a police report and I still didn't think it was worth mentioning. #MeToo https://t.co/9naNThSF52,0.0,1.0,IPHONE,#metoo,1.0,0.388677716255188,0.4728916585445404,0.138430655002594,-0.250247061252594,0.4728916585445404,Neutral
24765,2017-10-16 21:29:27,2017-10-16,21,Monday,"Yeah so harassed by strange men on a regular basis, faced a stalker in court, a camp counselor exposed himself to me when I was 7 #MeToo","Yeah so harassed by strange men on a regular basis, faced a stalker in court, a camp counselor exposed himself to me when I was 7 #MeToo",0.0,1.0,ANDROID,#metoo,0.0,0.8783484697341919,0.11343612521886826,0.008215483278036118,-0.8701329864561558,0.8783484697341919,Negative
2950,2017-10-16 19:53:00,2017-10-16,19,Monday,Tired of people assuming that #MeToo is just an attention seeking trend. Read what I have to say on FB about that...,Tired of people assuming that #MeToo is just an attention seeking trend. Read what I have to say on FB about that...,0.0,0.0,IPHONE,#metoo,0.0,0.8567517399787903,0.13535377383232117,0.007894475013017654,-0.8488572649657726,0.8567517399787903,Negative
18631,2017-10-16 22:26:46,2017-10-16,22,Monday,Dear #MeToo...#IBelieveYou <e2><9d><a4><ef><b8><8f><ed><a0><bd><ed><b2><aa><ed><a0><bc><ed><bf><bb>,Dear #MeToo...#IBelieveYou <e2><9d><a4><ef><b8><8f><ed><a0><bd><ed><b2><aa><ed><a0><bc><ed><bf><bb>,0.0,1.0,IPHONE,#metoo,3.0,0.11130814254283905,0.5747064352035522,0.3139854073524475,0.20267726480960846,0.5747064352035522,Neutral
21971,2017-10-16 22:24:13,2017-10-16,22,Monday,#Chicago producer's take on the #harvyweinstein scandal https://t.co/9TBotnufcF #lauraday #film #Womanwhoroar #MeToo https://t.co/qGLadwLZ6n,#Chicago producer's take on the #harvyweinstein scandal https://t.co/9TBotnufcF #lauraday #film #Womanwhoroar #MeToo https://t.co/qGLadwLZ6n,0.0,0.0,Unknown,#metoo,0.0,0.04241592809557915,0.9285440444946289,0.029040001332759857,-0.01337592676281929,0.9285440444946289,Neutral
393,2017-10-16 20:02:08,2017-10-16,20,Monday,"@judyms12 @Ojoyd @LainiMoreno @womensmarch #MeToo but mine wasn't sexual assault. It was ""punishment"" for being a b<e2><80><a6> https://t.co/ntatOyWejA","@judyms12 @Ojoyd @LainiMoreno @womensmarch #MeToo but mine wasn't sexual assault. It was ""punishment"" for being a b<e2><80><a6> https://t.co/ntatOyWejA",0.0,0.0,WEB,#metoo,0.0,0.6254969239234924,0.35328519344329834,0.02121790312230587,-0.6042790208011866,0.6254969239234924,Negative
12424,2017-10-16 22:51:01,2017-10-16,22,Monday,#MeToo: Thousands of Women Reveal Experiences With Sexual Harassment and Assault https://t.co/GOOcq0Wzbc  me too,#MeToo: Thousands of Women Reveal Experiences With Sexual Harassment and Assault https://t.co/GOOcq0Wzbc me too,0.0,1.0,WEB,#metoo,0.0,0.4335636496543884,0.5343450903892517,0.03209130838513374,-0.4014723412692547,0.5343450903892517,Neutral
21642,2017-10-16 21:11:34,2017-10-16,21,Monday,Beginning at 5 years old on.  #MeToo,Beginning at 5 years old on. #MeToo,0.0,0.0,IPHONE,#metoo,0.0,0.052018798887729645,0.8582590818405151,0.08972209692001343,0.03770329803228378,0.8582590818405151,Neutral
16589,2017-10-16 21:59:34,2017-10-16,21,Monday,#MeToo was started by a black woman named Tarana Burke NOT Alyssa Milano. <ed><a0><be><ed><b4><a6><ed><a0><bc><ed><bf><be><e2><80><8d><e2><99><80><ef><b8><8f>,#MeToo was started by a black woman named Tarana Burke NOT Alyssa Milano. <ed><a0><be><ed><b4><a6><ed><a0><bc><ed><bf><be><e2><80><8d><e2><99><80><ef><b8><8f>,1.0,1.0,IPHONE,#metoo,1.0,0.3901475965976715,0.5805753469467163,0.02927703969180584,-0.36087055690586567,0.5805753469467163,Neutral
23876,2017-10-16 19:57:39,2017-10-16,19,Monday,"If all the women who have ever been sexually harassed wrote ""Me too."", we might give people a sense of the magnitude of the problem.
#MeToo","If all the women who have ever been sexually harassed wrote ""Me too."", we might give people a sense of the magnitude of the problem. #MeToo",0.0,0.0,ANDROID,#metoo,0.0,0.4981358051300049,0.4597810208797455,0.04208309203386307,-0.4560527130961418,0.4981358051300049,Negative
25221,2017-10-16 19:10:18,2017-10-16,19,Monday,"1. It's never ok. 
2. It's NEVER Your fault.
3. I belive in You. 
I hope with all my heart, my daughters will never have to say this #MeToo","1. It's never ok. 2. It's NEVER Your fault. 3. I belive in You. I hope with all my heart, my daughters will never have to say this #MeToo",0.0,1.0,ANDROID,#metoo,0.0,0.8193485736846924,0.15422090888023376,0.026430513709783554,-0.7929180599749088,0.8193485736846924,Negative
17086,2017-10-16 20:06:37,2017-10-16,20,Monday,"keep in mind that this #MeToo hashtag applies to men and women alike, sexual harassment/assault is not exclusive to women alone","keep in mind that this #MeToo hashtag applies to men and women alike, sexual harassment/assault is not exclusive to women alone",2.0,7.0,IPHONE,#metoo,0.0,0.3734637498855591,0.5848901271820068,0.04164612293243408,-0.331817626953125,0.5848901271820068,Neutral
2190,2017-10-16 20:54:40,2017-10-16,20,Monday,#metoo is all that has to be said on my part. A story saved for a time later in life.,#metoo is all that has to be said on my part. A story saved for a time later in life.,1.0,0.0,Unknown,#metoo,0.0,0.2647620439529419,0.6506533622741699,0.08458466082811356,-0.18017738312482834,0.6506533622741699,Neutral
